GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,PERIOD,GAMES_FROM_RETURN,INJURY_DATE,PTS_ROLLING_AVG,REB_ROLLING_AVG,AST_ROLLING_AVG,STL_ROLLING_AVG,BLK_ROLLING_AVG,TOV_ROLLING_AVG,PLAYER,TEAM,INJURY_SEASON,INJURY_TYPE
2026-02-22,ORL @ LAC,W,11,9,2,1,2,0,1,After,16,2024-12-21,10.6,2.6,1.8,1.4,0.2,0.4,Moritz Wagner,ORL,2024-25,ACL
2026-02-24,ORL @ LAL,W,11,4,3,1,0,0,0,After,17,2024-12-21,8.6,2.8,2.0,1.0,0.2,0.4,Moritz Wagner,ORL,2024-25,ACL
2026-02-26,ORL vs. HOU,L,15,6,3,2,2,0,0,After,18,2024-12-21,7.4,2.4,1.6,1.2,0.0,0.4,Moritz Wagner,ORL,2024-25,ACL
2026-03-01,ORL vs. DET,L,13,9,3,0,0,0,1,After,19,2024-12-21,7.0,2.6,1.0,0.8,0.0,0.4,Moritz Wagner,ORL,2024-25,ACL
2026-03-03,ORL vs. WAS,W,16,10,3,0,0,0,0,After,20,2024-12-21,7.6,2.8,0.8,0.8,0.0,0.4,Moritz Wagner,ORL,2024-25,ACL
2026-03-05,ORL vs. DAL,W,12,6,2,2,0,0,0,After,21,2024-12-21,7.0,2.8,1.0,0.4,0.0,0.2,Moritz Wagner,ORL,2024-25,ACL
2026-03-07,ORL @ MIN,W,19,7,7,3,0,0,2,After,22,2024-12-21,7.6,3.6,1.4,0.4,0.0,0.6,Moritz Wagner,ORL,2024-25,ACL
2026-03-08,ORL @ MIL,W,18,3,9,0,0,0,0,After,23,2024-12-21,7.0,4.8,1.0,0.0,0.0,0.6,Moritz Wagner,ORL,2024-25,ACL
2026-03-11,ORL vs. CLE,W,13,1,5,1,1,0,1,After,24,2024-12-21,5.4,5.2,1.2,0.2,0.0,0.6,Moritz Wagner,ORL,2024-25,ACL
2026-03-12,ORL vs. WAS,W,11,7,5,0,0,0,0,After,25,2024-12-21,4.8,5.6,1.2,0.2,0.0,0.6,Moritz Wagner,ORL,2024-25,ACL
2026-03-14,ORL @ MIA,W,13,7,4,0,0,0,2,After,26,2024-12-21,5.0,6.0,0.8,0.2,0.0,1.0,Moritz Wagner,ORL,2024-25,ACL
2026-03-16,ORL @ ATL,L,14,7,6,1,0,0,0,After,27,2024-12-21,5.0,5.8,0.4,0.2,0.0,0.6,Moritz Wagner,ORL,2024-25,ACL
2026-03-17,ORL vs. OKC,L,13,5,1,0,0,0,1,After,28,2024-12-21,5.4,4.2,0.4,0.2,0.0,0.8,Moritz Wagner,ORL,2024-25,ACL
2026-03-19,ORL @ CHA,L,19,5,1,1,0,0,0,After,29,2024-12-21,6.2,3.4,0.4,0.0,0.0,0.6,Moritz Wagner,ORL,2024-25,ACL
2026-03-24,ORL @ CLE,L,5,4,2,0,0,0,0,After,30,2024-12-21,5.6,2.8,0.4,0.0,0.0,0.6,Moritz Wagner,ORL,2024-25,ACL
2026-03-26,ORL vs. SAC,W,5,0,1,0,0,0,0,After,31,2024-12-21,4.2,2.2,0.4,0.0,0.0,0.2,Moritz Wagner,ORL,2024-25,ACL
2026-03-29,ORL @ TOR,L,12,7,4,1,0,0,0,After,32,2024-12-21,4.2,1.8,0.4,0.0,0.0,0.2,Moritz Wagner,ORL,2024-25,ACL
2026-03-31,ORL vs. PHX,W,4,4,1,1,1,0,1,After,33,2024-12-21,4.0,1.8,0.6,0.2,0.0,0.2,Moritz Wagner,ORL,2024-25,ACL
2026-04-01,ORL vs. ATL,L,8,2,2,0,0,0,1,After,34,2024-12-21,3.4,2.0,0.4,0.2,0.0,0.4,Moritz Wagner,ORL,2024-25,ACL
2026-04-06,ORL vs. DET,W,4,2,1,1,0,1,0,After,35,2024-12-21,3.0,1.8,0.6,0.2,0.2,0.4,Moritz Wagner,ORL,2024-25,ACL
2026-04-08,ORL vs. MIN,W,7,4,4,1,0,0,0,After,36,2024-12-21,3.8,2.4,0.8,0.2,0.2,0.4,Moritz Wagner,ORL,2024-25,ACL
2024-10-22,BOS vs. NYK,W,30,37,4,10,1,1,1,Before,-72,2025-04-11,37.0,4.0,10.0,1.0,1.0,1.0,Jayson Tatum,BOS,2024-25,Achilles
2024-10-24,BOS @ WAS,W,29,25,11,6,1,0,1,Before,-71,2025-04-11,31.0,7.5,8.0,1.0,0.5,1.0,Jayson Tatum,BOS,2024-25,Achilles
2024-10-26,BOS @ DET,W,38,37,4,2,2,1,1,Before,-70,2025-04-11,33.0,6.333333333333333,6.0,1.3333333333333333,0.6666666666666666,1.0,Jayson Tatum,BOS,2024-25,Achilles
2024-10-28,BOS vs. MIL,W,36,15,8,4,2,1,3,Before,-69,2025-04-11,28.5,6.75,5.5,1.5,0.75,1.5,Jayson Tatum,BOS,2024-25,Achilles
2024-10-30,BOS @ IND,L,43,37,8,4,4,0,3,Before,-68,2025-04-11,30.2,7.0,5.2,2.0,0.6,1.8,Jayson Tatum,BOS,2024-25,Achilles
2024-11-01,BOS @ CHA,W,36,32,11,3,3,1,5,Before,-67,2025-04-11,29.2,8.4,3.8,2.4,0.6,2.6,Jayson Tatum,BOS,2024-25,Achilles
2024-11-02,BOS @ CHA,W,34,29,7,3,0,0,5,Before,-66,2025-04-11,30.0,7.6,3.2,2.2,0.6,3.4,Jayson Tatum,BOS,2024-25,Achilles
2024-11-04,BOS @ ATL,W,30,28,6,9,2,0,1,Before,-65,2025-04-11,28.2,8.0,4.6,2.2,0.4,3.4,Jayson Tatum,BOS,2024-25,Achilles
2024-11-06,BOS vs. GSW,L,37,32,4,2,1,1,4,Before,-64,2025-04-11,31.6,7.2,4.2,2.0,0.4,3.6,Jayson Tatum,BOS,2024-25,Achilles
2024-11-08,BOS vs. BKN,W,42,33,9,6,2,1,3,Before,-63,2025-04-11,30.8,7.4,4.6,1.6,0.6,3.6,Jayson Tatum,BOS,2024-25,Achilles
2024-11-10,BOS @ MIL,W,40,31,12,6,0,0,5,Before,-62,2025-04-11,30.6,7.6,5.2,1.0,0.4,3.6,Jayson Tatum,BOS,2024-25,Achilles
2024-11-12,BOS vs. ATL,L,37,20,6,8,1,2,5,Before,-61,2025-04-11,28.8,7.4,6.2,1.2,0.8,3.6,Jayson Tatum,BOS,2024-25,Achilles
2024-11-13,BOS @ BKN,W,35,36,9,10,0,0,1,Before,-60,2025-04-11,30.4,8.0,6.4,0.8,0.8,3.6,Jayson Tatum,BOS,2024-25,Achilles
2024-11-16,BOS vs. TOR,W,42,24,11,9,0,0,2,Before,-59,2025-04-11,28.8,9.4,7.8,0.6,0.6,3.2,Jayson Tatum,BOS,2024-25,Achilles
2024-11-19,BOS vs. CLE,W,38,33,12,7,2,0,4,Before,-58,2025-04-11,28.8,10.0,8.0,0.6,0.4,3.4,Jayson Tatum,BOS,2024-25,Achilles
2024-11-22,BOS @ WAS,W,37,16,9,8,2,0,3,Before,-57,2025-04-11,25.8,9.4,8.4,1.0,0.4,3.0,Jayson Tatum,BOS,2024-25,Achilles
2024-11-24,BOS vs. MIN,W,38,26,8,4,2,0,1,Before,-56,2025-04-11,27.0,9.8,7.6,1.2,0.0,2.2,Jayson Tatum,BOS,2024-25,Achilles
2024-11-25,BOS vs. LAC,W,30,20,9,4,0,2,3,Before,-55,2025-04-11,23.8,9.8,6.4,1.2,0.4,2.6,Jayson Tatum,BOS,2024-25,Achilles
2024-11-29,BOS @ CHI,W,36,35,14,5,1,1,3,Before,-54,2025-04-11,26.0,10.4,5.6,1.4,0.6,2.8,Jayson Tatum,BOS,2024-25,Achilles
2024-12-01,BOS @ CLE,L,38,33,8,4,1,1,2,Before,-53,2025-04-11,26.0,9.6,5.0,1.2,0.8,2.4,Jayson Tatum,BOS,2024-25,Achilles
2024-12-02,BOS vs. MIA,W,36,18,11,4,1,0,6,Before,-52,2025-04-11,26.4,10.0,4.2,1.0,0.8,3.0,Jayson Tatum,BOS,2024-25,Achilles
2024-12-06,BOS vs. MIL,W,37,34,10,5,0,0,1,Before,-51,2025-04-11,28.0,10.4,4.4,0.6,0.8,3.0,Jayson Tatum,BOS,2024-25,Achilles
2024-12-07,BOS vs. MEM,L,38,17,13,9,0,0,1,Before,-50,2025-04-11,27.4,11.2,5.4,0.6,0.4,2.6,Jayson Tatum,BOS,2024-25,Achilles
2024-12-15,BOS @ WAS,W,35,28,12,2,0,0,4,Before,-49,2025-04-11,26.0,10.8,4.8,0.4,0.2,2.8,Jayson Tatum,BOS,2024-25,Achilles
2024-12-19,BOS vs. CHI,L,37,31,10,4,2,0,1,Before,-48,2025-04-11,25.6,11.2,4.8,0.6,0.0,2.6,Jayson Tatum,BOS,2024-25,Achilles
2024-12-21,BOS @ CHI,W,36,43,15,10,0,0,4,Before,-47,2025-04-11,30.6,12.0,6.0,0.4,0.0,2.2,Jayson Tatum,BOS,2024-25,Achilles
2024-12-25,BOS vs. PHI,L,42,32,15,4,1,1,3,Before,-46,2025-04-11,30.2,13.0,5.8,0.6,0.2,2.6,Jayson Tatum,BOS,2024-25,Achilles
2024-12-27,BOS vs. IND,W,32,22,13,4,3,0,1,Before,-45,2025-04-11,31.2,13.0,4.8,1.2,0.2,2.6,Jayson Tatum,BOS,2024-25,Achilles
2024-12-29,BOS vs. IND,L,41,22,9,6,3,1,3,Before,-44,2025-04-11,30.0,12.4,5.6,1.8,0.4,2.4,Jayson Tatum,BOS,2024-25,Achilles
2024-12-31,BOS vs. TOR,W,29,23,8,3,1,0,3,Before,-43,2025-04-11,28.4,12.0,5.4,1.6,0.4,2.8,Jayson Tatum,BOS,2024-25,Achilles
2025-01-02,BOS @ MIN,W,38,33,8,9,3,0,2,Before,-42,2025-04-11,26.4,10.6,5.2,2.2,0.4,2.4,Jayson Tatum,BOS,2024-25,Achilles
2025-01-03,BOS @ HOU,W,33,20,6,5,1,0,3,Before,-41,2025-04-11,24.0,8.8,5.4,2.2,0.2,2.4,Jayson Tatum,BOS,2024-25,Achilles
2025-01-05,BOS @ OKC,L,39,26,10,1,2,0,2,Before,-40,2025-04-11,24.8,8.2,4.8,2.0,0.2,2.6,Jayson Tatum,BOS,2024-25,Achilles
2025-01-07,BOS @ DEN,W,38,29,4,6,1,2,2,Before,-39,2025-04-11,26.2,7.2,4.8,1.6,0.4,2.4,Jayson Tatum,BOS,2024-25,Achilles
2025-01-10,BOS vs. SAC,L,35,15,12,5,0,0,8,Before,-38,2025-04-11,24.6,8.0,5.2,1.4,0.4,3.4,Jayson Tatum,BOS,2024-25,Achilles
2025-01-12,BOS vs. NOP,W,36,38,11,1,1,1,3,Before,-37,2025-04-11,25.6,8.6,3.6,1.0,0.6,3.6,Jayson Tatum,BOS,2024-25,Achilles
2025-01-15,BOS @ TOR,L,36,16,10,7,0,1,1,Before,-36,2025-04-11,24.8,9.4,4.0,0.8,0.8,3.2,Jayson Tatum,BOS,2024-25,Achilles
2025-01-17,BOS vs. ORL,W,35,30,6,4,2,1,1,Before,-35,2025-04-11,25.6,8.6,4.6,0.8,1.0,3.0,Jayson Tatum,BOS,2024-25,Achilles
2025-01-18,BOS vs. ATL,L,43,23,8,7,3,0,3,Before,-34,2025-04-11,24.4,9.4,4.8,1.2,0.6,3.2,Jayson Tatum,BOS,2024-25,Achilles
2025-01-20,BOS @ GSW,W,28,22,9,7,2,0,3,Before,-33,2025-04-11,25.8,8.8,5.2,1.6,0.6,2.2,Jayson Tatum,BOS,2024-25,Achilles
2025-01-22,BOS @ LAC,W,43,24,7,8,1,2,5,Before,-32,2025-04-11,23.0,8.0,6.6,1.6,0.8,2.6,Jayson Tatum,BOS,2024-25,Achilles
2025-01-23,BOS @ LAL,L,30,16,6,5,1,1,2,Before,-31,2025-04-11,23.0,7.2,6.2,1.8,0.8,2.8,Jayson Tatum,BOS,2024-25,Achilles
2025-01-25,BOS @ DAL,W,35,24,6,3,1,0,3,Before,-30,2025-04-11,21.8,7.2,6.0,1.6,0.6,3.2,Jayson Tatum,BOS,2024-25,Achilles
2025-01-27,BOS vs. HOU,L,42,19,6,7,0,0,3,Before,-29,2025-04-11,21.0,6.8,6.0,1.0,0.6,3.2,Jayson Tatum,BOS,2024-25,Achilles
2025-01-29,BOS vs. CHI,W,32,16,8,5,0,0,3,Before,-28,2025-04-11,19.8,6.6,5.6,0.6,0.6,3.2,Jayson Tatum,BOS,2024-25,Achilles
2025-01-31,BOS @ NOP,W,39,27,6,10,1,0,5,Before,-27,2025-04-11,20.4,6.4,6.0,0.6,0.2,3.2,Jayson Tatum,BOS,2024-25,Achilles
2025-02-02,BOS @ PHI,W,44,35,7,11,1,1,3,Before,-26,2025-04-11,24.2,6.6,7.2,0.6,0.2,3.4,Jayson Tatum,BOS,2024-25,Achilles
2025-02-04,BOS @ CLE,W,35,22,4,7,2,2,1,Before,-25,2025-04-11,23.8,6.2,8.0,0.8,0.6,3.0,Jayson Tatum,BOS,2024-25,Achilles
2025-02-06,BOS vs. DAL,L,29,17,4,4,0,1,4,Before,-24,2025-04-11,23.4,5.8,7.4,0.8,0.8,3.2,Jayson Tatum,BOS,2024-25,Achilles
2025-02-08,BOS @ NYK,W,37,40,6,4,0,0,1,Before,-23,2025-04-11,28.2,5.4,7.2,0.8,0.8,2.8,Jayson Tatum,BOS,2024-25,Achilles
2025-02-10,BOS @ MIA,W,38,33,8,2,0,1,0,Before,-22,2025-04-11,29.4,5.8,5.6,0.6,1.0,1.8,Jayson Tatum,BOS,2024-25,Achilles
2025-02-12,BOS vs. SAS,W,38,32,14,7,0,1,2,Before,-21,2025-04-11,28.8,7.2,4.8,0.4,1.0,1.6,Jayson Tatum,BOS,2024-25,Achilles
2025-02-20,BOS @ PHI,W,35,15,11,10,1,0,3,Before,-20,2025-04-11,27.4,8.6,5.4,0.2,0.6,2.0,Jayson Tatum,BOS,2024-25,Achilles
2025-02-23,BOS vs. NYK,W,37,25,10,9,1,0,3,Before,-19,2025-04-11,29.0,9.8,6.4,0.4,0.4,1.8,Jayson Tatum,BOS,2024-25,Achilles
2025-02-25,BOS @ TOR,W,40,19,6,11,1,0,6,Before,-18,2025-04-11,24.8,9.8,7.8,0.6,0.4,2.8,Jayson Tatum,BOS,2024-25,Achilles
2025-02-26,BOS @ DET,L,33,27,6,3,0,0,4,Before,-17,2025-04-11,23.6,9.4,8.0,0.6,0.2,3.6,Jayson Tatum,BOS,2024-25,Achilles
2025-02-28,BOS vs. CLE,L,41,46,16,9,0,3,3,Before,-16,2025-04-11,26.4,9.8,8.4,0.6,0.6,3.8,Jayson Tatum,BOS,2024-25,Achilles
2025-03-02,BOS vs. DEN,W,38,16,11,7,0,0,6,Before,-15,2025-04-11,26.6,9.8,7.8,0.4,0.6,4.4,Jayson Tatum,BOS,2024-25,Achilles
2025-03-06,BOS vs. PHI,W,31,35,7,2,3,0,4,Before,-14,2025-04-11,28.6,9.2,6.4,0.8,0.6,4.6,Jayson Tatum,BOS,2024-25,Achilles
2025-03-08,BOS vs. LAL,W,45,40,12,8,2,1,3,Before,-13,2025-04-11,32.8,10.4,5.8,1.0,0.8,4.0,Jayson Tatum,BOS,2024-25,Achilles
2025-03-12,BOS vs. OKC,L,41,33,8,8,0,0,4,Before,-12,2025-04-11,34.0,10.8,6.8,1.0,0.8,4.0,Jayson Tatum,BOS,2024-25,Achilles
2025-03-14,BOS @ MIA,W,37,28,4,5,1,0,5,Before,-11,2025-04-11,30.4,8.4,6.0,1.2,0.2,4.4,Jayson Tatum,BOS,2024-25,Achilles
2025-03-15,BOS @ BKN,W,36,20,8,8,0,0,2,Before,-10,2025-04-11,31.2,7.8,6.2,1.2,0.2,3.6,Jayson Tatum,BOS,2024-25,Achilles
2025-03-21,BOS @ UTA,W,33,26,6,6,3,0,6,Before,-9,2025-04-11,29.4,7.6,7.0,1.2,0.2,4.0,Jayson Tatum,BOS,2024-25,Achilles
2025-03-23,BOS @ POR,W,37,30,9,9,1,2,3,Before,-8,2025-04-11,27.4,7.0,7.2,1.0,0.4,4.0,Jayson Tatum,BOS,2024-25,Achilles
2025-03-24,BOS @ SAC,W,26,25,7,8,0,0,3,Before,-7,2025-04-11,25.8,6.8,7.2,1.0,0.4,3.8,Jayson Tatum,BOS,2024-25,Achilles
2025-03-29,BOS @ SAS,W,36,29,10,8,0,1,1,Before,-6,2025-04-11,26.0,8.0,7.8,0.8,0.6,3.0,Jayson Tatum,BOS,2024-25,Achilles
2025-03-31,BOS @ MEM,W,38,25,14,2,0,1,4,Before,-5,2025-04-11,27.0,9.2,6.6,0.8,0.8,3.4,Jayson Tatum,BOS,2024-25,Achilles
2025-04-02,BOS vs. MIA,L,32,16,3,7,1,0,2,Before,-4,2025-04-11,25.0,8.6,6.8,0.4,0.8,2.6,Jayson Tatum,BOS,2024-25,Achilles
2025-04-04,BOS vs. PHX,W,35,23,8,8,1,1,2,Before,-3,2025-04-11,23.6,8.4,6.6,0.4,0.6,2.4,Jayson Tatum,BOS,2024-25,Achilles
2025-04-08,BOS @ NYK,W,48,32,7,5,1,1,2,Before,-2,2025-04-11,25.0,8.4,6.0,0.6,0.8,2.2,Jayson Tatum,BOS,2024-25,Achilles
2025-04-11,BOS vs. CHA,W,32,16,8,8,0,0,0,Before,-1,2025-04-11,22.4,8.0,6.0,0.6,0.6,2.0,Jayson Tatum,BOS,2024-25,Achilles
2026-03-06,BOS vs. DAL,W,27,15,12,7,1,0,2,After,1,2025-04-11,15.0,12.0,7.0,1.0,0.0,2.0,Jayson Tatum,BOS,2024-25,Achilles
2026-03-08,BOS @ CLE,W,27,20,3,2,0,0,1,After,2,2025-04-11,17.5,7.5,4.5,0.5,0.0,1.5,Jayson Tatum,BOS,2024-25,Achilles
2026-03-10,BOS @ SAS,L,27,24,5,2,2,0,1,After,3,2025-04-11,19.666666666666668,6.666666666666667,3.6666666666666665,1.0,0.0,1.3333333333333333,Jayson Tatum,BOS,2024-25,Achilles
2026-03-14,BOS vs. WAS,W,32,20,14,7,2,0,1,After,4,2025-04-11,19.75,8.5,4.5,1.25,0.0,1.25,Jayson Tatum,BOS,2024-25,Achilles
2026-03-16,BOS vs. PHX,W,32,21,7,4,1,0,2,After,5,2025-04-11,20.0,8.2,4.4,1.2,0.0,1.4,Jayson Tatum,BOS,2024-25,Achilles
2026-03-18,BOS vs. GSW,W,31,24,10,2,1,0,4,After,6,2025-04-11,21.8,7.8,3.4,1.2,0.0,1.8,Jayson Tatum,BOS,2024-25,Achilles
2026-03-20,BOS @ MEM,W,31,13,9,0,0,0,3,After,7,2025-04-11,20.4,9.0,3.0,1.2,0.0,2.2,Jayson Tatum,BOS,2024-25,Achilles
2026-03-22,BOS vs. MIN,L,31,16,11,2,2,0,1,After,8,2025-04-11,18.8,10.2,3.0,1.2,0.0,2.2,Jayson Tatum,BOS,2024-25,Achilles
2026-03-25,BOS vs. OKC,W,35,19,12,7,3,1,5,After,9,2025-04-11,18.6,9.8,3.0,1.4,0.2,3.0,Jayson Tatum,BOS,2024-25,Achilles
2026-03-27,BOS vs. ATL,W,37,26,12,5,0,0,2,After,10,2025-04-11,19.6,10.8,3.2,1.2,0.2,3.0,Jayson Tatum,BOS,2024-25,Achilles
2026-03-29,BOS @ CHA,W,31,32,5,8,0,1,0,After,11,2025-04-11,21.2,9.8,4.4,1.0,0.4,2.2,Jayson Tatum,BOS,2024-25,Achilles
2026-04-01,BOS @ MIA,W,37,25,18,11,2,0,2,After,12,2025-04-11,23.6,11.6,6.6,1.4,0.4,2.0,Jayson Tatum,BOS,2024-25,Achilles
2026-04-03,BOS @ MIL,W,31,23,11,9,3,0,2,After,13,2025-04-11,25.0,11.6,8.0,1.6,0.4,2.2,Jayson Tatum,BOS,2024-25,Achilles
2026-04-05,BOS vs. TOR,W,34,23,13,7,3,0,5,After,14,2025-04-11,25.8,11.8,8.0,1.6,0.2,2.2,Jayson Tatum,BOS,2024-25,Achilles
2026-04-07,BOS vs. CHA,W,39,23,5,4,1,0,2,After,15,2025-04-11,25.2,10.4,7.8,1.8,0.2,2.2,Jayson Tatum,BOS,2024-25,Achilles
2026-04-09,BOS @ NYK,L,40,24,13,8,1,1,6,After,16,2025-04-11,23.6,12.0,7.8,2.0,0.2,3.4,Jayson Tatum,BOS,2024-25,Achilles
2024-10-23,NOP vs. CHI,W,30,14,8,10,1,0,1,Before,-31,2025-01-31,14.0,8.0,10.0,1.0,0.0,1.0,Dejounte Murray,NOP,2024-25,Achilles
2024-11-27,NOP vs. TOR,L,25,14,4,2,2,0,3,Before,-30,2025-01-31,14.0,6.0,6.0,1.5,0.0,2.0,Dejounte Murray,NOP,2024-25,Achilles
2024-11-29,NOP @ MEM,L,33,21,6,6,1,0,7,Before,-29,2025-01-31,16.333333333333332,6.0,6.0,1.3333333333333333,0.0,3.6666666666666665,Dejounte Murray,NOP,2024-25,Achilles
2024-12-01,NOP @ NYK,L,30,10,8,5,3,1,3,Before,-28,2025-01-31,14.75,6.5,5.75,1.75,0.25,3.5,Dejounte Murray,NOP,2024-25,Achilles
2024-12-02,NOP @ ATL,L,38,7,5,10,5,1,4,Before,-27,2025-01-31,13.2,6.2,6.6,2.4,0.4,3.6,Dejounte Murray,NOP,2024-25,Achilles
2024-12-05,NOP vs. PHX,W,35,17,5,3,2,0,2,Before,-26,2025-01-31,13.8,5.6,5.2,2.6,0.4,3.8,Dejounte Murray,NOP,2024-25,Achilles
2024-12-07,NOP vs. OKC,L,36,26,9,5,4,0,4,Before,-25,2025-01-31,16.2,6.6,5.8,3.0,0.4,4.0,Dejounte Murray,NOP,2024-25,Achilles
2024-12-08,NOP @ SAS,L,34,18,6,11,0,2,2,Before,-24,2025-01-31,15.6,6.6,6.8,2.8,0.8,3.0,Dejounte Murray,NOP,2024-25,Achilles
2024-12-12,NOP vs. SAC,L,35,20,7,9,1,2,8,Before,-23,2025-01-31,17.6,6.4,7.6,2.4,1.0,4.0,Dejounte Murray,NOP,2024-25,Achilles
2024-12-15,NOP @ IND,L,35,19,7,7,2,0,8,Before,-22,2025-01-31,20.0,6.8,7.0,1.8,0.8,4.8,Dejounte Murray,NOP,2024-25,Achilles
2024-12-19,NOP @ HOU,L,31,14,5,8,1,0,4,Before,-21,2025-01-31,19.4,6.8,8.0,1.6,0.8,5.2,Dejounte Murray,NOP,2024-25,Achilles
2024-12-21,NOP vs. NYK,L,33,14,9,8,1,0,3,Before,-20,2025-01-31,17.0,6.8,8.6,1.0,0.8,5.0,Dejounte Murray,NOP,2024-25,Achilles
2024-12-22,NOP vs. DEN,L,44,17,8,15,6,1,2,Before,-19,2025-01-31,16.8,7.2,9.4,2.2,0.6,5.0,Dejounte Murray,NOP,2024-25,Achilles
2024-12-26,NOP vs. HOU,L,27,17,4,4,3,0,3,Before,-18,2025-01-31,16.2,6.6,8.4,2.6,0.2,4.0,Dejounte Murray,NOP,2024-25,Achilles
2024-12-27,NOP vs. MEM,L,39,15,7,9,3,1,7,Before,-17,2025-01-31,15.4,6.6,8.8,2.8,0.4,3.8,Dejounte Murray,NOP,2024-25,Achilles
2024-12-30,NOP vs. LAC,L,40,13,10,8,6,0,4,Before,-16,2025-01-31,15.2,7.6,8.8,3.8,0.4,3.8,Dejounte Murray,NOP,2024-25,Achilles
2025-01-01,NOP @ MIA,L,31,12,3,7,0,0,4,Before,-15,2025-01-31,14.8,6.4,8.6,3.6,0.4,4.0,Dejounte Murray,NOP,2024-25,Achilles
2025-01-03,NOP vs. WAS,W,28,11,4,12,3,1,1,Before,-14,2025-01-31,13.6,5.6,8.0,3.0,0.4,3.8,Dejounte Murray,NOP,2024-25,Achilles
2025-01-05,NOP @ WAS,W,36,14,10,12,0,0,4,Before,-13,2025-01-31,13.0,6.8,9.6,2.4,0.4,4.0,Dejounte Murray,NOP,2024-25,Achilles
2025-01-07,NOP vs. MIN,L,34,29,2,6,6,1,2,Before,-12,2025-01-31,15.8,5.8,9.0,3.0,0.4,3.0,Dejounte Murray,NOP,2024-25,Achilles
2025-01-08,NOP vs. POR,L,26,20,3,5,2,0,4,Before,-11,2025-01-31,17.2,4.4,8.4,2.2,0.4,3.0,Dejounte Murray,NOP,2024-25,Achilles
2025-01-10,NOP @ PHI,W,32,17,10,6,1,0,6,Before,-10,2025-01-31,18.2,5.8,8.2,2.4,0.4,3.4,Dejounte Murray,NOP,2024-25,Achilles
2025-01-12,NOP @ BOS,L,35,26,9,8,1,1,1,Before,-9,2025-01-31,21.2,6.8,7.4,2.0,0.4,3.4,Dejounte Murray,NOP,2024-25,Achilles
2025-01-14,NOP @ CHI,W,34,15,7,7,1,0,2,Before,-8,2025-01-31,21.4,6.2,6.4,2.2,0.4,3.0,Dejounte Murray,NOP,2024-25,Achilles
2025-01-15,NOP vs. DAL,W,33,30,7,7,2,0,2,Before,-7,2025-01-31,21.6,7.2,6.6,1.4,0.2,3.0,Dejounte Murray,NOP,2024-25,Achilles
2025-01-17,NOP vs. UTA,W,25,8,5,6,1,0,2,Before,-6,2025-01-31,19.2,7.6,6.8,1.2,0.2,2.6,Dejounte Murray,NOP,2024-25,Achilles
2025-01-20,NOP vs. UTA,W,45,26,9,11,3,0,3,Before,-5,2025-01-31,21.0,7.4,7.8,1.6,0.2,2.0,Dejounte Murray,NOP,2024-25,Achilles
2025-01-24,NOP @ MEM,L,31,26,6,7,0,0,3,Before,-4,2025-01-31,21.0,6.8,7.6,1.4,0.0,2.4,Dejounte Murray,NOP,2024-25,Achilles
2025-01-27,NOP @ TOR,L,36,21,7,8,2,1,1,Before,-3,2025-01-31,22.2,6.8,7.8,1.6,0.2,2.2,Dejounte Murray,NOP,2024-25,Achilles
2025-01-29,NOP vs. DAL,L,33,27,5,6,0,0,3,Before,-2,2025-01-31,21.6,6.4,7.6,1.2,0.2,2.4,Dejounte Murray,NOP,2024-25,Achilles
2025-01-31,NOP vs. BOS,L,8,4,5,0,0,0,3,Before,-1,2025-01-31,20.8,6.4,6.4,1.0,0.2,2.6,Dejounte Murray,NOP,2024-25,Achilles
2026-02-24,NOP vs. GSW,W,25,13,2,3,1,0,5,After,1,2025-01-31,13.0,2.0,3.0,1.0,0.0,5.0,Dejounte Murray,NOP,2024-25,Achilles
2026-02-26,NOP @ UTA,W,26,17,3,9,4,1,6,After,2,2025-01-31,15.0,2.5,6.0,2.5,0.5,5.5,Dejounte Murray,NOP,2024-25,Achilles
2026-03-01,NOP @ LAC,L,22,17,5,5,1,0,2,After,3,2025-01-31,15.666666666666666,3.3333333333333335,5.666666666666667,2.0,0.3333333333333333,4.333333333333333,Dejounte Murray,NOP,2024-25,Achilles
2026-03-03,NOP @ LAL,L,28,15,8,8,1,1,3,After,4,2025-01-31,15.5,4.5,6.25,1.75,0.5,4.0,Dejounte Murray,NOP,2024-25,Achilles
2026-03-06,NOP @ PHX,L,30,15,8,5,2,0,3,After,5,2025-01-31,15.4,5.2,6.0,1.8,0.4,3.8,Dejounte Murray,NOP,2024-25,Achilles
2026-03-08,NOP vs. WAS,W,24,19,6,2,2,0,2,After,6,2025-01-31,16.6,6.0,5.8,2.0,0.4,3.2,Dejounte Murray,NOP,2024-25,Achilles
2026-03-11,NOP vs. TOR,W,31,27,5,6,2,0,4,After,7,2025-01-31,18.6,6.4,5.2,1.6,0.2,2.8,Dejounte Murray,NOP,2024-25,Achilles
2026-03-13,NOP @ HOU,L,31,35,7,4,1,0,2,After,8,2025-01-31,22.2,6.8,5.0,1.6,0.2,2.8,Dejounte Murray,NOP,2024-25,Achilles
2026-03-18,NOP vs. LAC,W,30,17,4,11,1,0,6,After,9,2025-01-31,22.6,6.0,5.6,1.6,0.0,3.4,Dejounte Murray,NOP,2024-25,Achilles
